Term,AY,Semester,Crn1,Crn2,School,Course1,Course2,Level,Schedule,Enroll
201530,2014-15,Fall,32901,,AD,RELG101,,Undergraduate,Lecture,26
201530,2014-15,Fall,32902,,BD,QBUS100,,Undergraduate,Lecture,21
201530,2014-15,Fall,32903,,BD,QBUS100,,Undergraduate,Lecture,12
201530,2014-15,Fall,32905,,SD,MATH120,,Undergraduate,Lecture,31
201530,2014-15,Fall,32906,,SD,MATH120,,Undergraduate,Lab,16
201530,2014-15,Fall,32907,,SD,MATH120,,Undergraduate,Lab,16
201530,2014-15,Fall,32908,,AD,CREA480,,Undergraduate,Internship,1
201530,2014-15,Fall,32909,,AD,ATDV250,,Undergraduate,Lecture,9
201530,2014-15,Fall,32910,,AD,CREA490,,Undergraduate,Tutorial,1
201530,2014-15,Fall,32915,,IN,HNRS410,,Undergraduate,Independent Research,1
201530,2014-15,Fall,32916,,BD,MGMT499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32917,,BD,ECON362,,Undergraduate,Lecture,17
201530,2014-15,Fall,32918,,SD,MATH110,,Undergraduate,Lecture,18
201530,2014-15,Fall,32919,,SD,MATH110,,Undergraduate,Lab,18
201530,2014-15,Fall,32920,,AD,GREK201,,Undergraduate,Tutorial,3
201530,2014-15,Fall,32921,,BD,ECON201,,Undergraduate,Lecture,15
201530,2014-15,Fall,32922,,BD,MRKT499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32923,,AD,CREA397,,Undergraduate,Practicum,14
201530,2014-15,Fall,32924,,BD,MRKT499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32926,,AD,HIST495,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32927,,SD,BIOL499,,Undergraduate,Independent Study,5
201530,2014-15,Fall,32928,,SD,ENVA499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32929,,SD,BIOL499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32930,,SD,BIOL499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32931,,SD,BIOL499,,Undergraduate,Independent Study,3
201530,2014-15,Fall,32932,,SD,CSIS499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32933,,SD,CSIS499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32934,,SD,CSIS110,,Undergraduate,Lecture,4
201530,2014-15,Fall,32935,,SD,CSIS110,,Undergraduate,Lab,4
201530,2014-15,Fall,32937,,AD,RUSS301,,Undergraduate,Tutorial,1
201530,2014-15,Fall,32938,,AD,RUSS401,,Undergraduate,Tutorial,1
201530,2014-15,Fall,32939,,AD,CREA490,,Undergraduate,Tutorial,1
201530,2014-15,Fall,32940,,SD,ASTR010,,Undergraduate,Lecture,35
201530,2014-15,Fall,32941,,SD,ASTR010,,Undergraduate,Lecture,35
201530,2014-15,Fall,32942,,SD,ASTR010,,Undergraduate,Lecture,37
201530,2014-15,Fall,32943,,SD,ASTR010,,Undergraduate,Lecture,35
201530,2014-15,Fall,32944,,AD,SWRK499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32945,,AD,SWRK499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32946,,AD,ATDV020,,Undergraduate,Lecture,5
201530,2014-15,Fall,32947,,AD,ATDV020,,Undergraduate,Lecture,5
201530,2014-15,Fall,32948,,AD,ATDV020,,Undergraduate,Lecture,5
201530,2014-15,Fall,32950,,SD,SCDV020,,Undergraduate,Lecture,15
201530,2014-15,Fall,32954,,SD,PHYS499,,Undergraduate,Independent Research,1
201530,2014-15,Fall,32955,,SD,PHYS499,,Undergraduate,Independent Research,1
201530,2014-15,Fall,32956,,BD,ECON328,,Undergraduate,Lecture,22
201530,2014-15,Fall,32957,,BD,ECON328,,Undergraduate,Lecture,22
201530,2014-15,Fall,32959,,SD,BIOL499,,Undergraduate,Independent Study,3
201530,2014-15,Fall,32960,,BD,MRKT499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32961,,AD,LATN201,,Undergraduate,Tutorial,3
201530,2014-15,Fall,32962,,SD,CHEM499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32963,,SD,CHEM499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32964,,SD,CHEM499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32965,,SD,SCDV499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32966,,SD,PHYS499,,Undergraduate,Independent Research,1
201530,2014-15,Fall,32967,,SD,SCDV499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32968,,SD,CSIS499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32969,,SD,CHEM499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32970,,SD,SCDV499,,Undergraduate,Independent Study,3
201530,2014-15,Fall,32971,,SD,PHYS499,,Undergraduate,Independent Research,1
201530,2014-15,Fall,32972,,SD,CHEM499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32973,,SD,CHEM499,,Undergraduate,Independent Study,2
201530,2014-15,Fall,32974,,SD,SCDV499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32975,,SD,SCDV499,,Undergraduate,Independent Study,3
201530,2014-15,Fall,32976,,AD,SPAN495,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32977,,BD,ECON499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32978,,SD,ENVA499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32979,,SD,ENVA499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32980,,SD,ENVA499,,Undergraduate,Independent Study,4
201530,2014-15,Fall,32981,,SD,ENVA499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32983,,SD,BIOL499,,Undergraduate,Independent Study,9
201530,2014-15,Fall,32984,,SD,BIOL499,,Undergraduate,Independent Study,4
201530,2014-15,Fall,32985,,SD,BIOL499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32986,,SD,BIOL499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32987,,SD,BIOL499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32988,,SD,BIOL499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32989,,SD,BIOL499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32990,,SD,CHEM499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32991,,SD,PHYS499,,Undergraduate,Independent Research,2
201530,2014-15,Fall,32992,,SD,BIOL490,,Undergraduate,Seminar,11
201530,2014-15,Fall,32993,,GB,MACC590,,Graduate,Seminar,1
201530,2014-15,Fall,32994,,BD,MRKT499,,Undergraduate,Independent Study,1
201530,2014-15,Fall,32244,32424,BD,ECON490,FINC490,Undergraduate,Seminar,9
201530,2014-15,Fall,32771,32772,BD,MATH480,QBUS480,Undergraduate,Lecture,11
201530,2014-15,Fall,32823,32824,BD,MGMT290,MRKT290,Undergraduate,Seminar,19
201530,2014-15,Fall,30055,31843,AD,ENGL480,WRIT480,Undergraduate,Internship,5
201530,2014-15,Fall,30896,,SD,MATH250,,Undergraduate,Lab,16
201530,2014-15,Fall,30897,,SD,MATH250,,Undergraduate,Lab,14
201530,2014-15,Fall,31545,,SD,MATH250,,Undergraduate,Lecture,30
201540,2014-15,Spring,42940,43025,BD,ECON210,FINC212,Undergraduate,Lecture,26
201540,2014-15,Spring,42941,43026,BD,ECON210,FINC212,Undergraduate,Lecture,24
201540,2014-15,Spring,40159,42466,AD,ENGL220,ENVA220,Undergraduate,Lecture,24
201540,2014-15,Spring,43018,43019,BD,MGMT290,MRKT290,Undergraduate,Seminar,30
201540,2014-15,Spring,43075,43089,AD,MGMT290,SOCI330,Undergraduate,Lecture,25
201540,2014-15,Spring,42670,,AD,EDUC310,,Undergraduate,Lecture,16
201540,2014-15,Spring,42944,43085,BD,ECON300,MRKT290,Undergraduate,Lecture,22
201540,2014-15,Spring,40621,42678,AD,PCST240,SWRK466,Undergraduate,Lecture,25
201540,2014-15,Spring,40001,,AD,EDUC210,,Undergraduate,Lecture,17
201540,2014-15,Spring,40004,,SD,MATH320,,Undergraduate,Lecture,20
201540,2014-15,Spring,40006,,AD,SWRK310,,Undergraduate,Lecture,18
201540,2014-15,Spring,40007,,AD,SWRK320,,Undergraduate,Lecture,18
201540,2014-15,Spring,40011,,AD,ENGL205,,Undergraduate,Lecture,19
201540,2014-15,Spring,40012,,AD,ENGL205,,Undergraduate,Lecture,15
201540,2014-15,Spring,40013,,AD,EDUC260,,Undergraduate,Lecture,26
201540,2014-15,Spring,40015,,AD,ENGL480,,Undergraduate,Internship,6
201540,2014-15,Spring,40018,,AD,HIST480,,Undergraduate,Internship,3
201540,2014-15,Spring,40019,,SD,PHYS120,,Undergraduate,Lecture,23
201540,2014-15,Spring,40020,,SD,PHYS120,,Undergraduate,Lecture,23
201540,2014-15,Spring,40021,,SD,PHYS120,,Undergraduate,Lab,22
201540,2014-15,Spring,40022,,SD,PHYS140,,Undergraduate,Lab,19
201540,2014-15,Spring,40023,,SD,CHEM120,,Undergraduate,Lecture,34
201540,2014-15,Spring,40024,,AD,LATN102,,Undergraduate,Lecture,6
201540,2014-15,Spring,40025,,SD,CHEM120,,Undergraduate,Lecture,29
201540,2014-15,Spring,40027,,SD,CHEM220,,Undergraduate,Lecture,31
201540,2014-15,Spring,40030,,SD,CHEM220,,Undergraduate,Lab,12
201540,2014-15,Spring,40031,,SD,CHEM220,,Undergraduate,Lab,16
201540,2014-15,Spring,40033,,AD,SPAN102,,Undergraduate,Lecture/Lab,10
201540,2014-15,Spring,40036,,SD,CSIS010,,Undergraduate,Lecture,30
201540,2014-15,Spring,40037,,SD,CSIS010,,Undergraduate,Lecture,26
201540,2014-15,Spring,40038,,SD,CSIS010,,Undergraduate,Lab,14
201540,2014-15,Spring,40039,,SD,CSIS010,,Undergraduate,Lab,15
201540,2014-15,Spring,40040,,SD,CSIS010,,Undergraduate,Lab,15
201540,2014-15,Spring,40041,,SD,CSIS010,,Undergraduate,Lab,15
201540,2014-15,Spring,40042,,AD,ATDV788,,Undergraduate,Independent Research,1
201540,2014-15,Spring,40043,,AD,ATDV789,,Undergraduate,Internship,5
201540,2014-15,Spring,40046,,AD,POSC790,,Undergraduate,Seminar,1
201540,2014-15,Spring,40048,,AD,SWRK452,,Undergraduate,Lecture,24
201540,2014-15,Spring,40050,,SD,CSIS110,,Undergraduate,Lab,16
201540,2014-15,Spring,40051,,SD,CSIS120,,Undergraduate,Lecture,14
201540,2014-15,Spring,40052,,SD,CSIS120,,Undergraduate,Lab,11
201540,2014-15,Spring,40053,,SD,CSIS120,,Undergraduate,Lab,16
201540,2014-15,Spring,40055,,SD,BIOL120,,Undergraduate,Lecture,34
201540,2014-15,Spring,40056,,SD,BIOL120,,Undergraduate,Lecture,33
201540,2014-15,Spring,40057,,SD,BIOL140,,Undergraduate,Lecture,31
201540,2014-15,Spring,40058,,SD,BIOL140,,Undergraduate,Lab,16
201540,2014-15,Spring,40059,,SD,BIOL140,,Undergraduate,Lab,16
201540,2014-15,Spring,40060,,SD,BIOL225,,Undergraduate,Lecture,26
201540,2014-15,Spring,40062,,SD,BIOL320,,Undergraduate,Lab,15
201540,2014-15,Spring,40063,,SD,BIOL420,,Undergraduate,Lecture,32
201540,2014-15,Spring,40064,,SD,BIOL420,,Undergraduate,Lab,16
201540,2014-15,Spring,40065,,SD,BIOL420,,Undergraduate,Lab,16
201540,2014-15,Spring,40066,,SD,BIOL430,,Undergraduate,Lecture,30
201540,2014-15,Spring,40067,,SD,BIOL430,,Undergraduate,Lab,14
201540,2014-15,Spring,40068,,SD,BIOL430,,Undergraduate,Lab,16
201540,2014-15,Spring,40069,,SD,SCDV480,,Undergraduate,Internship,12
201540,2014-15,Spring,40071,,AD,SWRK440,,Undergraduate,Lecture,23
201540,2014-15,Spring,40072,,SD,CHEM120,,Undergraduate,Lab,9
201540,2014-15,Spring,40074,,AD,WRIT240,,Undergraduate,Lecture,9
201540,2014-15,Spring,40075,,AD,WRIT220,,Undergraduate,Lecture,17
201540,2014-15,Spring,40076,,AD,WRIT100,,Undergraduate,Lecture,18
201540,2014-15,Spring,40077,,AD,HIST202,,Undergraduate,Lecture,10
201540,2014-15,Spring,40079,,SD,CHEM120,,Undergraduate,Lab,12
201540,2014-15,Spring,40080,,SD,PHYS120,,Undergraduate,Lab,23
201540,2014-15,Spring,40081,,SD,BIOL140,,Undergraduate,Lecture,35
201540,2014-15,Spring,40083,,SD,BIOL490,,Undergraduate,Seminar,14
201540,2014-15,Spring,40084,,AD,PHIL101,,Undergraduate,Lecture,23
201540,2014-15,Spring,40085,,AD,HIST101,,Undergraduate,Lecture,25
201540,2014-15,Spring,40086,,AD,HIST201,,Undergraduate,Lecture,25
201540,2014-15,Spring,40091,,AD,RELG181,,Undergraduate,Lecture,25
201540,2014-15,Spring,40093,,SD,MATH230,,Undergraduate,Lecture,30
201540,2014-15,Spring,40094,,AD,ENGL011,,Undergraduate,Lecture,20
201540,2014-15,Spring,40096,,AD,SPAN202,,Undergraduate,Lecture/Lab,7
201540,2014-15,Spring,40102,,SD,CHEM220,,Undergraduate,Lab,9
201540,2014-15,Spring,40103,,BD,ECON792,,Undergraduate,Seminar,1
201540,2014-15,Spring,40104,,BD,ECON793,,Undergraduate,Seminar,1
201540,2014-15,Spring,40107,,AD,ATDV787,,Undergraduate,Lecture,3
201540,2014-15,Spring,40109,,AD,HIST101,,Undergraduate,Lecture,25
201540,2014-15,Spring,40112,,AD,EDUC261,,Undergraduate,Lecture,20
201540,2014-15,Spring,40114,,SD,BIOL425,,Undergraduate,Lecture,18
201540,2014-15,Spring,40115,,SD,BIOL425,,Undergraduate,Lab,18
201540,2014-15,Spring,40116,,SD,BIOL180,,Undergraduate,Seminar,20
201540,2014-15,Spring,40120,,SD,CHEM425,,Undergraduate,Lecture,15
201540,2014-15,Spring,40121,,SD,CSIS114,,Undergraduate,Lecture,22
201540,2014-15,Spring,40123,,SD,MATH110,,Undergraduate,Lab,10
201540,2014-15,Spring,40124,,AD,HIST190,,Undergraduate,Seminar,10
201540,2014-15,Spring,40127,,SD,BIOL120,,Undergraduate,Lab,15
201540,2014-15,Spring,40128,,SD,BIOL120,,Undergraduate,Lab,17
201540,2014-15,Spring,40129,,SD,BIOL120,,Undergraduate,Lab,17
201540,2014-15,Spring,40130,,SD,BIOL120,,Undergraduate,Lab,17
201540,2014-15,Spring,40131,,SD,BIOL120,,Undergraduate,Lab,17
201540,2014-15,Spring,40132,,SD,BIOL120,,Undergraduate,Lab,14
201540,2014-15,Spring,40133,,SD,BIOL120,,Undergraduate,Lab,15
201540,2014-15,Spring,40136,,BD,ACCT460,,Undergraduate,Lecture,21
201540,2014-15,Spring,40138,,AD,POSC130,,Undergraduate,Lecture,26
201540,2014-15,Spring,40140,,AD,SWRK200,,Undergraduate,Lecture,14
201540,2014-15,Spring,40141,,AD,AMSL102,,Undergraduate,Lecture,17
201540,2014-15,Spring,40143,,AD,HIST204,,Undergraduate,Lecture,25
201540,2014-15,Spring,40147,,SD,BIOL120,,Undergraduate,Lecture,30
201540,2014-15,Spring,40149,,SD,BIOL335,,Undergraduate,Lecture,16
201540,2014-15,Spring,40151,,SD,MATH120,,Undergraduate,Lab,16
201540,2014-15,Spring,40152,,AD,ENGL011,,Undergraduate,Lecture,24
201540,2014-15,Spring,40153,,SD,CSIS114,,Undergraduate,Lecture,31
201540,2014-15,Spring,40160,,AD,WRIT230,,Undergraduate,Lecture,13
201540,2014-15,Spring,40162,,AD,HIST101,,Undergraduate,Lecture,25
201540,2014-15,Spring,40163,,AD,POSC100,,Undergraduate,Lecture,19
201540,2014-15,Spring,40164,,SD,BIOL490,,Undergraduate,Seminar,10
201540,2014-15,Spring,40165,,SD,BIOL490,,Undergraduate,Seminar,6
201540,2014-15,Spring,40167,,SD,PHYS472,,Undergraduate,Lab,8
201540,2014-15,Spring,40168,,SD,CSIS225,,Undergraduate,Lab,13
201540,2014-15,Spring,40170,,SD,MATH120,,Undergraduate,Lab,16
201540,2014-15,Spring,40172,,AD,SPAN202,,Undergraduate,Lecture/Lab,12
201540,2014-15,Spring,40173,,AD,EDUC385,,Undergraduate,Lecture,16
201540,2014-15,Spring,40176,,AD,SPAN102,,Undergraduate,Lecture/Lab,14
201540,2014-15,Spring,40179,,AD,EDUC260,,Undergraduate,Lecture,21
201540,2014-15,Spring,40180,,IN,HNRS350,,Undergraduate,Colloquium,22
201540,2014-15,Spring,40181,,AD,EDUC487,,Undergraduate,Clinical Experience,16
201540,2014-15,Spring,40182,,AD,EDUC488,,Undergraduate,Clinical Experience,16
201540,2014-15,Spring,40183,,AD,EDUC495,,Undergraduate,Workshop,16
201540,2014-15,Spring,40184,,AD,EDUC496,,Undergraduate,Workshop,16
201540,2014-15,Spring,40185,,SD,MATH371,,Undergraduate,Lecture,30
201540,2014-15,Spring,40186,,SD,CHEM426,,Undergraduate,Lab,15
201540,2014-15,Spring,40189,,SD,CSIS010,,Undergraduate,Lab,15
201540,2014-15,Spring,40191,,SD,CSIS114,,Undergraduate,Lecture,16
201540,2014-15,Spring,40192,,SD,CSIS114,,Undergraduate,Lab,15
201540,2014-15,Spring,40194,,SD,CSIS114,,Undergraduate,Lab,11
201540,2014-15,Spring,40195,,SD,CSIS114,,Undergraduate,Lab,16
201540,2014-15,Spring,40196,,SD,CSIS114,,Undergraduate,Lab,16
201540,2014-15,Spring,40197,,SD,CSIS114,,Undergraduate,Lab,16
201540,2014-15,Spring,40200,,AD,CLSS240,,Undergraduate,Lecture,25
201540,2014-15,Spring,40202,,AD,ATDV110,,Undergraduate,Lecture,24
201540,2014-15,Spring,40203,,AD,ENGL011,,Undergraduate,Lecture,22
201540,2014-15,Spring,40205,,AD,SWRK420,,Undergraduate,Practicum,8
201540,2014-15,Spring,40207,,AD,FREN202,,Undergraduate,Lecture/Lab,15
